total_calendar_time,num_rework_cycles,prop_defects_caught_early,num_late_defects,handover_delay,condition,seed
94.05979229172654,1,0.0,1,0.0,mixed,716843906
85.8294822762775,1,0.0,1,9.849205626648486,mixed,365735055
131.66645724351477,1,1.0,0,0.0,mixed,395540362
74.64059609710603,0,0.0,0,0.0,mixed,435234707
160.34240889213854,2,1.0,0,10.136470034450893,mixed,602575608
99.48857924837158,1,1.0,0,0.0,mixed,776848287
98.23834908579398,2,0.0,2,0.0,mixed,8882007
84.56893403846286,2,0.0,2,0.0,mixed,946182972
90.31816078471535,1,0.0,1,0.0,mixed,862168496
119.18001850042003,2,0.0,2,0.0,mixed,993656853
103.89404467876275,0,0.0,0,0.0,mixed,277725181
95.2570342063582,1,0.0,1,0.0,mixed,484915236
116.62982485074373,1,0.0,1,0.0,mixed,546402673
129.23879405641694,2,0.5,1,10.745175647162679,mixed,138169054
95.17582677800732,2,0.0,2,0.0,mixed,357283308
130.70668735173695,1,0.0,1,0.0,mixed,24923602
95.6998529867679,0,0.0,0,10.24762871154726,mixed,119090711
107.3732206606353,1,0.0,1,0.0,mixed,494656705
93.77287844653017,1,1.0,0,9.241081413843034,mixed,315842682
119.39158282506114,2,0.0,2,0.0,mixed,76354991
114.0341555543668,2,0.0,2,0.0,mixed,835602195
111.34188437554235,1,0.0,1,8.275269742193776,mixed,117713079
114.44361964867647,1,0.0,1,0.0,mixed,231650046
99.88777435870217,1,0.0,1,0.0,mixed,234839079
114.9373454011128,2,0.5,1,0.0,mixed,516458234
115.60031215089563,2,0.0,2,0.0,mixed,991993097
98.21539364457792,2,0.0,2,0.0,mixed,162228557
124.58490610755086,2,0.0,2,7.390163453423055,mixed,333082207
73.07062923421957,1,0.0,1,0.0,mixed,110132118
93.47080941426434,1,0.0,1,0.0,mixed,7387545
78.92160778114666,1,0.0,1,0.0,mixed,915923774
91.56521320212767,1,1.0,0,0.0,mixed,223634529
86.98840203041047,1,0.0,1,0.0,mixed,622069740
117.95184587175167,4,0.0,4,0.0,mixed,884284075
101.22301637006301,1,1.0,0,8.862015255590261,mixed,739900702
119.70953231236491,1,1.0,0,0.0,mixed,42287962
110.95367435309394,2,0.0,2,10.54557042827455,mixed,354733455
90.26407689823716,2,0.5,1,0.0,mixed,50216103
117.89912577785918,3,0.0,3,0.0,mixed,933832508
109.47555271159192,0,0.0,0,10.238744397527878,mixed,463430012
120.1345189060108,3,0.0,3,9.643419605798021,mixed,976100635
87.54938671075874,0,0.0,0,0.0,mixed,400683037
99.00613836092387,1,0.0,1,10.486608161463268,mixed,558455701
117.9118959524876,2,0.0,2,0.0,mixed,62871701
75.07633244650323,0,0.0,0,0.0,mixed,986840276
96.77407921406959,0,0.0,0,10.175022126783203,mixed,858046862
73.99427467136432,1,0.0,1,0.0,mixed,505794352
119.59401142112185,1,1.0,0,8.75838280772786,mixed,232111925
95.8530084270034,1,0.0,1,0.0,mixed,439740283
125.99488015527471,1,1.0,0,0.0,mixed,436693371
110.8608563960708,3,0.0,3,0.0,mixed,785434001
100.32345339533948,2,0.0,2,0.0,mixed,298027566
